,Trips,Fare amount (avg),Fare amount (std),Tip amount (avg),Tip amount (std),Total amount (avg),Total amount (std)
2016-03-10,48983.0,12.186029234632425,9.567693449812078,1.2597166363840528,2.5370000430879114,14.762643366070463,11.213608661894193
2016-03-11,57954.0,12.238969872657629,9.567275469930182,1.2489405390482258,2.4619000942521967,14.832491803853689,11.202818926038775
2016-03-12,67200.0,12.411425297619052,9.45310765978772,1.2991421130952678,2.421917744563434,14.836185267868874,10.92110902407373
2016-03-13,51739.0,12.435408879182047,9.290870131050943,1.2887330640329384,2.5286289012483416,14.846391116959555,10.72712050500569
2016-03-14,46516.0,11.54414588528678,9.407116967215176,1.1503824490497898,2.313873582907728,13.968023475795224,10.773291976768578
2016-03-15,42507.0,11.831270849507135,10.139064226932033,1.208616227915401,2.5399983689488264,14.312854118144614,11.506047840839695
2016-03-16,46890.0,11.936754958413308,9.69746013820911,1.217357432288336,2.410449578068224,14.463024738753074,11.135882621753558
2016-03-17,50797.0,12.032294033112194,10.702884705464843,1.2644849105262137,2.5844181342884047,14.601649113141713,12.128050142986245
2016-03-18,57699.0,12.211659127541205,9.546937031365193,1.2575415518466642,2.679740508362788,14.787838437416873,11.145996768662656
2016-03-19,64359.0,12.186155627029637,9.248961821213257,1.297531813732376,2.8258438572441387,14.60801037928915,10.729364448879927
2016-03-20,55616.0,12.079995504890686,9.677493841208738,1.3044961881472965,2.787678159742704,14.50014240507138,11.351140731137226
2016-03-21,41736.0,11.637175340233851,9.139192651269326,1.1571774966455923,2.2885798680859057,14.08486941728799,10.49150029282533
2016-03-22,43293.0,11.915007045018823,9.498129451223477,1.2265035918046845,2.44361446907814,14.418607627099336,10.847735283863658
